1, 1, 0, 0, 0, 0, 0, 2.059182778105929
1, 1, 1, 1, 1, 1, 0, -0.4796306388121951
1, 1, 2, 0, 0, 0, 0, 0.23950284266178068
1, 1, 2, 2, 0, 0, 0, 0.312986608103386
1, 1, 2, 2, 2, 2, 0, 0.2632434566097951
1, 1, 3, 1, 1, 1, 0, -0.3540523522985189
1, 1, 3, 3, 1, 1, 0, -0.18738526839875924
1, 1, 3, 3, 3, 3, 0, -0.1912510768345206
1, 1, 4, 0, 0, 0, 0, 0.0812305899586479
1, 1, 4, 2, 0, 0, 0, 0.16765025467111566
1, 1, 4, 2, 2, 2, 0, 0.1331074490557514
1, 1, 4, 4, 0, 0, 0, 0.060387996548503964
1, 1, 4, 4, 2, 2, 0, 0.050617269792802635
1, 1, 4, 4, 4, 4, 0, 0.07947094859310436
1, 1, 5, 1, 1, 1, 0, -0.1217717646996567
1, 1, 5, 3, 1, 1, 0, -0.11150550505023721
1, 1, 5, 3, 3, 3, 0, -0.11532165905984844
1, 1, 5, 5, 1, 1, 0, -0.03223637888015232
1, 1, 5, 5, 3, 3, 0, -0.04063783151004513
1, 1, 5, 5, 5, 5, 0, -0.052415802001824774
1, 1, 6, 0, 0, 0, 0, 0.021848308196191546
1, 1, 6, 2, 0, 0, 0, 0.04730628743651243
1, 1, 6, 2, 2, 2, 0, 0.028104096851852778
1, 1, 6, 4, 0, 0, 0, 0.02572091198082951
1, 1, 6, 4, 2, 2, 0, 0.013687316101904462
1, 1, 6, 4, 4, 4, 0, 0.008014745258585365
1, 1, 6, 6, 0, 0, 0, 0.00954156391118844
1, 1, 6, 6, 2, 2, 0, 0.001990611675313482
1, 1, 6, 6, 4, 4, 0, -0.00591609266590128
1, 1, 6, 6, 6, 6, 0, 0.010059316760881953
1, 1, 7, 1, 1, 1, 0, -0.03338327651372422
1, 1, 7, 3, 1, 1, 0, -0.034009189570814724
1, 1, 7, 3, 3, 3, 0, -0.029154331451855142
1, 1, 7, 5, 1, 1, 0, -0.017081370465512183
1, 1, 7, 5, 3, 3, 0, -0.01734323356406365
1, 1, 7, 5, 5, 5, 0, -0.01599643289927971
1, 1, 7, 7, 1, 1, 0, -0.005112844551618145
1, 1, 7, 7, 3, 3, 0, -0.0029121176171025033
1, 1, 7, 7, 5, 5, 0, -0.003881686051087442
1, 1, 7, 7, 7, 7, 0, -0.0004259573731231481
1, 2, 0, 2, 0, 2, 0, 0.07159274754659165
1, 2, 0, 4, 0, 2, 0, -0.0049455926056624
1, 2, 1, 1, 1, 1, 0, -0.05594458439645495
1, 2, 1, 3, 1, 1, 0, 0.025990826834305005
1, 2, 1, 3, 1, 3, 0, -0.018079928570697283
1, 2, 2, 0, 2, 0, 0, -0.03436884600851155
1, 2, 2, 2, 0, 2, 0, 0.004833774886135539
1, 2, 2, 2, 2, 0, 0, -0.048152027898907525
1, 2, 2, 2, 2, 2, 0, 0.004706510004358481
1, 2, 2, 4, 0, 2, 0, 0.006107947684649058
1, 2, 2, 4, 2, 0, 0, -0.004017204482462403
1, 2, 2, 4, 2, 2, 0, -0.0027319228397642047
1, 2, 2, 4, 2, 4, 0, -0.004391249599926303
1, 2, 3, 1, 1, 1, 0, 0.017048676032025898
1, 2, 3, 1, 3, 1, 0, -0.0018163867972075757
1, 2, 3, 3, 1, 1, 0, 0.006376459556136667
1, 2, 3, 3, 1, 3, 0, -0.009699885846427149
1, 2, 3, 3, 3, 1, 0, -0.01324337459217842
1, 2, 3, 3, 3, 3, 0, 0.009087833638856235
1, 2, 4, 0, 2, 0, 0, -0.0031418803456931817
1, 2, 4, 2, 0, 2, 0, 0.002589729783568478
1, 2, 4, 2, 2, 0, 0, -0.006610259482659674
1, 2, 4, 2, 2, 2, 0, 0.0017322128317758213
1, 2, 4, 2, 4, 2, 0, 0.01600202407017769
1, 2, 4, 4, 0, 2, 0, 0.0002791569898951446
1, 2, 4, 4, 2, 0, 0, -0.005078476692738674
1, 2, 4, 4, 2, 2, 0, -0.0003657581243596379
1, 2, 4, 4, 2, 4, 0, -0.009954984629599622
1, 2, 4, 4, 4, 2, 0, 0.0006390897516974714
1, 2, 4, 4, 4, 4, 0, 0.004765608337422858
1, 3, 0, 2, 0, -2, 0, -0.025895526499163258
1, 3, 0, 4, 0, -2, 0, 0.002188198027411689
1, 3, 1, 1, 1, -1, 0, 0.04208228378054375
1, 3, 1, 1, -1, 1, 0, 0.03260951477018311
1, 3, 1, 3, 1, -1, 0, -0.012662296582343826
1, 3, 1, 3, -1, 1, 0, -0.02547964665588272
1, 3, 1, 3, 1, -3, 0, 0.006445995105288035
1, 3, 1, 3, -1, 3, 0, 0.02225132981497161
1, 3, 2, 0, -2, 0, 0, 0.0040590771363554394
1, 3, 2, 2, 0, -2, 0, 0.02417256612408089
1, 3, 2, 2, -2, 0, 0, 0.01375037836818559
1, 3, 2, 2, 2, -2, 0, -0.014622827846817382
1, 3, 2, 2, -2, 2, 0, 0.014694319693359038
1, 3, 2, 4, 0, -2, 0, 0.003161255897891185
1, 3, 2, 4, -2, 0, 0, -0.0041549678977895335
1, 3, 2, 4, 2, -2, 0, 0.004915329794126455
1, 3, 2, 4, -2, 2, 0, 0.006495657884425176
1, 3, 2, 4, 2, -4, 0, -0.001644733937977678
1, 3, 2, 4, -2, 4, 0, 0.015851628335163088
1, 3, 3, 1, 1, -1, 0, -0.024674573017623193
1, 3, 3, 1, -1, 1, 0, -0.0014934619313105328
1, 3, 3, 1, 3, -1, 0, 0.031450699966177824
1, 3, 3, 1, -3, 1, 0, -0.010868269186399156
1, 3, 3, 3, 1, -1, 0, -0.004314556628739647
1, 3, 3, 3, -1, 1, 0, 0.0025537062182554027
1, 3, 3, 3, 1, -3, 0, -0.004405169742068312
1, 3, 3, 3, -1, 3, 0, -0.0005568140060130143
1, 3, 3, 3, 3, -1, 0, -0.013376313247940736
1, 3, 3, 3, -3, 1, 0, -0.0034413250930316205
1, 3, 3, 3, 3, -3, 0, 0.004608952553236522
1, 3, 3, 3, -3, 3, 0, -0.011393810819628748
1, 3, 4, 0, -2, 0, 0, 0.00022198558237945148
1, 3, 4, 2, 0, -2, 0, -0.008052003373859378
1, 3, 4, 2, -2, 0, 0, -0.0008225027897056196
1, 3, 4, 2, 2, -2, 0, 0.02812307213895033
1, 3, 4, 2, -2, 2, 0, -0.00030972159660349924
1, 3, 4, 2, 4, -2, 0, -0.007127724146557865
1, 3, 4, 2, -4, 2, 0, -0.0003846209629119828
1, 3, 4, 4, 0, -2, 0, 0.00014195550158851555
1, 3, 4, 4, -2, 0, 0, 0.00011979912450865065
1, 3, 4, 4, 2, -2, 0, 0.0018663739162506736
1, 3, 4, 4, -2, 2, 0, -0.0007548878628004627
1, 3, 4, 4, 2, -4, 0, 0.008519419428640693
1, 3, 4, 4, -2, 4, 0, -0.0004886086121016719
1, 3, 4, 4, 4, -2, 0, 0.005225841087504936
1, 3, 4, 4, -4, 2, 0, -0.0012448758385977341
1, 3, 4, 4, 4, -4, 0, 0.0005373480694777517
1, 3, 4, 4, -4, 4, 0, -0.000683626605639532
1, 4, 1, 1, 1, -1, 0, 0.006681786269856341
1, 4, 1, 1, -1, 1, 0, 0.002206867033216327
1, 4, 1, 3, 1, -1, 0, 0.00244075418983283
1, 4, 1, 3, -1, 1, 0, -0.005611443224500946
1, 4, 1, 3, 1, -3, 0, 0.0007573439021697573
1, 4, 1, 3, -1, 3, 0, 0.000210173117652087
1, 4, 2, 2, 2, -2, 0, -0.00015494907674353507
1, 4, 2, 2, -2, 2, 0, 0.0009371773098797541
1, 4, 2, 4, 2, -2, 0, 0.002837092054983598
1, 4, 2, 4, -2, 2, 0, 0.0009042282710514191
1, 4, 2, 4, 2, -4, 0, -0.0008567793630107506
1, 4, 2, 4, -2, 4, 0, 0.0011334750961647963
1, 4, 3, 1, 1, -1, 0, 0.006412546677577471
1, 4, 3, 1, -1, 1, 0, 0.00323233422578718
1, 4, 3, 1, 3, -1, 0, 0.008437164068331933
1, 4, 3, 1, -3, 1, 0, -0.0014766889456353076
1, 4, 3, 3, 1, -1, 0, 0.005543121778933475
1, 4, 3, 3, -1, 1, 0, -0.006698241120880943
1, 4, 3, 3, 1, -3, 0, -0.0027382986192698083
1, 4, 3, 3, -1, 3, 0, 0.00081472689319367
1, 4, 3, 3, 3, -1, 0, 0.004148872378098211
1, 4, 3, 3, -3, 1, 0, 0.0014579526878546014
1, 4, 3, 3, 3, -3, 0, -0.00019873552787058385
1, 4, 3, 3, -3, 3, 0, -0.0009062514602643902
1, 4, 4, 2, 2, -2, 0, -0.011492062299475629
1, 4, 4, 2, -2, 2, 0, -0.0004541278095109171
1, 4, 4, 2, 4, -2, 0, -0.003023044373303395
1, 4, 4, 2, -4, 2, 0, 0.00028783401209115473
1, 4, 4, 4, 2, -2, 0, -0.0078284706524765
1, 4, 4, 4, -2, 2, 0, 0.0009721186177861331
1, 4, 4, 4, 2, -4, 0, -0.00014360555496463479
1, 4, 4, 4, -2, 4, 0, -0.000196677706374829
1, 4, 4, 4, 4, -2, 0, 0.0007898849070330549
1, 4, 4, 4, -4, 2, 0, -0.002991062593569935
1, 4, 4, 4, 4, -4, 0, -0.0008654744398198715
