1, 1, 0, 0, 0, 0, 0, 0.465101
1, 1, 1, 1, 1, 1, 0, -0.309683
1, 1, 2, 0, 0, 0, 0, 0.296681
1, 1, 2, 2, 0, 0, 0, 0.180657
1, 1, 2, 2, 2, 2, 0, 0.211456
1, 1, 3, 1, 1, 1, 0, -0.223018
1, 1, 3, 3, 1, 1, 0, -0.0954225
1, 1, 3, 3, 3, 3, 0, -0.135146
1, 1, 4, 0, 0, 0, 0, 0.0930211
1, 1, 4, 2, 0, 0, 0, 0.103836
1, 1, 4, 2, 2, 2, 0, 0.124784
1, 1, 4, 4, 0, 0, 0, 0.0375376
1, 1, 4, 4, 2, 2, 0, 0.0482592
1, 1, 4, 4, 4, 4, 0, 0.0651936
1, 1, 5, 1, 1, 1, 0, -0.074465
1, 1, 5, 3, 1, 1, 0, -0.0494073
1, 1, 5, 3, 3, 3, 0, -0.0724611
1, 1, 5, 5, 1, 1, 0, -0.0087688
1, 1, 5, 5, 3, 3, 0, -0.0191122
1, 1, 5, 5, 5, 5, 0, -0.0356437
1, 1, 6, 0, 0, 0, 0, 0.019785
1, 1, 6, 2, 0, 0, 0, 0.0230624
1, 1, 6, 2, 2, 2, 0, 0.0324641
1, 1, 6, 4, 0, 0, 0, 0.0117051
1, 1, 6, 4, 2, 2, 0, 0.0196291
1, 1, 6, 4, 4, 4, 0, 0.0205826
1, 1, 6, 6, 0, 0, 0, 0.0024893
1, 1, 6, 6, 2, 2, 0, 0.00596556
1, 1, 6, 6, 4, 4, 0, 0.00548646
1, 1, 6, 6, 6, 6, 0, 0.0166026
1, 1, 7, 1, 1, 1, 0, -0.0133538
1, 1, 7, 3, 1, 1, 0, -0.00670258
1, 1, 7, 3, 3, 3, 0, -0.0160122
1, 1, 7, 5, 1, 1, 0, 0.000853255
1, 1, 7, 5, 3, 3, 0, -0.00652803
1, 1, 7, 5, 5, 5, 0, -0.00664609
1, 1, 7, 7, 1, 1, 0, 0.00225906
1, 1, 7, 7, 3, 3, 0, -0.000316562
1, 1, 7, 7, 5, 5, 0, 0.000891982
1, 1, 7, 7, 7, 7, 0, -0.00956041
1, 2, 0, 2, 0, 2, 0, 0.168745
1, 2, 0, 4, 0, 2, 0, -0.054945
1, 2, 1, 1, 1, 1, 0, -0.0790469
1, 2, 1, 3, 1, 1, 0, 0.0710758
1, 2, 1, 3, 1, 3, 0, -0.0108045
1, 2, 1, 5, 1, 1, 0, -0.0268082
1, 2, 1, 5, 1, 3, 0, 0.0421098
1, 2, 1, 5, 1, 5, 0, -0.0117982
1, 2, 2, 0, 2, 0, 0, 0.0187564
1, 2, 2, 2, 0, 2, 0, -0.0888697
1, 2, 2, 2, 2, 0, 0, -0.164424
1, 2, 2, 2, 2, 2, 0, 0.0140736
1, 2, 2, 4, 0, 2, 0, -0.00442271
1, 2, 2, 4, 2, 0, 0, 0.042119
1, 2, 2, 4, 2, 2, 0, 0.00614099
1, 2, 2, 4, 2, 4, 0, -0.00151138
1, 2, 3, 1, 1, 1, 0, 0.0461456
1, 2, 3, 1, 3, 1, 0, 0.00279424
1, 2, 3, 3, 1, 1, 0, -0.0150942
1, 2, 3, 3, 1, 3, 0, 0.0127298
1, 2, 3, 3, 3, 1, 0, -0.0316024
1, 2, 3, 3, 3, 3, 0, 0.0212589
1, 2, 3, 5, 1, 1, 0, -0.00428351
1, 2, 3, 5, 1, 3, 0, 0.00294999
1, 2, 3, 5, 1, 5, 0, 0.0045549
1, 2, 3, 5, 3, 1, 0, 0.0215684
1, 2, 3, 5, 3, 3, 0, -0.029469
1, 2, 3, 5, 3, 5, 0, 0.00301667
1, 2, 4, 0, 2, 0, 0, 0.00253037
1, 2, 4, 2, 0, 2, 0, 0.0204741
