1, 1, 0, 0, 0, 0, 0, 2.071094471301691
1, 1, 1, 1, 1, 1, 0, -0.3823562605709929
1, 1, 2, 0, 0, 0, 0, 0.24184101907373945
1, 1, 2, 2, 0, 0, 0, 0.29216183624159997
1, 1, 2, 2, 2, 2, 0, 0.23328798885923718
1, 1, 3, 1, 1, 1, 0, -0.25238856878763916
1, 1, 3, 3, 1, 1, 0, -0.1127043155024382
1, 1, 3, 3, 3, 3, 0, -0.14350001921330652
1, 1, 4, 0, 0, 0, 0, 0.07442219620584839
1, 1, 4, 2, 0, 0, 0, 0.14600906864918267
1, 1, 4, 2, 2, 2, 0, 0.12291873231597975
1, 1, 4, 4, 0, 0, 0, 0.04945027919119449
1, 1, 4, 4, 2, 2, 0, 0.0491292631060376
1, 1, 4, 4, 4, 4, 0, 0.0658889528750089
1, 1, 5, 1, 1, 1, 0, -0.08670004470611073
1, 1, 5, 3, 1, 1, 0, -0.0625175592691962
1, 1, 5, 3, 3, 3, 0, -0.08129212100615471
1, 1, 5, 5, 1, 1, 0, -0.016652020176379706
1, 1, 5, 5, 3, 3, 0, -0.026101878285387792
1, 1, 5, 5, 5, 5, 0, -0.03781539656193847
1, 1, 6, 0, 0, 0, 0, 0.021927872280925437
1, 1, 6, 2, 0, 0, 0, 0.03573846920106802
1, 1, 6, 2, 2, 2, 0, 0.029793525064370108
1, 1, 6, 4, 0, 0, 0, 0.016568487169728065
1, 1, 6, 4, 2, 2, 0, 0.017963878449806236
1, 1, 6, 4, 4, 4, 0, 0.00473220434703836
1, 1, 6, 6, 0, 0, 0, 0.0050017046632274895
1, 1, 6, 6, 2, 2, 0, 0.005259214129052336
1, 1, 6, 6, 4, 4, 0, -0.00421550131376363
1, 1, 6, 6, 6, 6, 0, 0.016409734527826708
1, 1, 7, 1, 1, 1, 0, -0.015226597938439584
1, 1, 7, 3, 1, 1, 0, -0.009139071347038119
1, 1, 7, 3, 3, 3, 0, -0.02035803254022399
1, 1, 7, 5, 1, 1, 0, -0.002158762415545884
1, 1, 7, 5, 3, 3, 0, -0.01156139643234156
1, 1, 7, 5, 5, 5, 0, -0.01004010355080949
1, 1, 7, 7, 1, 1, 0, 0.0024355978695873443
1, 1, 7, 7, 3, 3, 0, -0.0017821861134116324
1, 1, 7, 7, 5, 5, 0, -0.0013290645316513042
1, 1, 7, 7, 7, 7, 0, -0.011279199559155545
1, 2, 0, 2, 0, 2, 0, 0.051691333662651974
1, 2, 0, 4, 0, 2, 0, -0.008299036093713925
1, 2, 1, 1, 1, 1, 0, -0.030034007632642124
1, 2, 1, 3, 1, 1, 0, 0.027007196606794417
1, 2, 1, 3, 1, 3, 0, -0.008779429521605726
1, 2, 2, 0, 2, 0, 0, -0.013263446796174154
1, 2, 2, 2, 0, 2, 0, -0.0045613183540819755
1, 2, 2, 2, 2, 0, 0, -0.02667854020944752
1, 2, 2, 2, 2, 2, 0, -0.008870032300163718
1, 2, 2, 4, 0, 2, 0, -0.0009436016057303509
1, 2, 2, 4, 2, 0, 0, 0.005326592618805745
1, 2, 2, 4, 2, 2, 0, -0.008109200907518523
1, 2, 2, 4, 2, 4, 0, -0.0032563822167414823
1, 2, 3, 1, 1, 1, 0, 0.007514404095909585
1, 2, 3, 1, 3, 1, 0, -0.00042183409475027647
1, 2, 3, 3, 1, 1, 0, 0.00338714302731162
1, 2, 3, 3, 1, 3, 0, 0.0037601483569871348
1, 2, 3, 3, 3, 1, 0, -0.01872654672322594
1, 2, 3, 3, 3, 3, 0, 0.0018076200371777496
1, 2, 4, 0, 2, 0, 0, -0.005592124224651811
1, 2, 4, 2, 0, 2, 0, -0.00007748394546287915
1, 2, 4, 2, 2, 0, 0, -0.008442567785281758
1, 2, 4, 2, 2, 2, 0, 0.002541418224725189
1, 2, 4, 2, 4, 2, 0, -0.000278951322097808
1, 2, 4, 4, 0, 2, 0, 0.0022972091306847726
1, 2, 4, 4, 2, 0, 0, -0.0010384752257331653
1, 2, 4, 4, 2, 2, 0, 0.0006958900968346539
1, 2, 4, 4, 2, 4, 0, -0.0026395171418995052
1, 2, 4, 4, 4, 2, 0, 0.0015210361445284334
1, 2, 4, 4, 4, 4, 0, 0.005917215521565336
1, 3, 0, 2, 0, -2, 0, -0.01634628493992941
1, 3, 0, 4, 0, -2, 0, 0.0013800044477849413
1, 3, 1, 1, 1, -1, 0, 0.022515779994799208
1, 3, 1, 1, -1, 1, 0, 0.023170623906660217
1, 3, 1, 3, 1, -1, 0, -0.007605505308954709
1, 3, 1, 3, -1, 1, 0, -0.02476060271934051
1, 3, 1, 3, 1, -3, 0, -0.0008162479045324295
1, 3, 1, 3, -1, 3, 0, 0.01359193947851663
1, 3, 2, 0, -2, 0, 0, 0.00020937687265310556
1, 3, 2, 2, 0, -2, 0, 0.0176195460847806
1, 3, 2, 2, -2, 0, 0, 0.019451291663387188
1, 3, 2, 2, 2, -2, 0, -0.007561128128506896
1, 3, 2, 2, -2, 2, 0, 0.01401057348898836
1, 3, 2, 4, 0, -2, 0, 0.0010363343158989445
1, 3, 2, 4, -2, 0, 0, -0.0052889084856373265
1, 3, 2, 4, 2, -2, 0, 0.0024229523922706334
1, 3, 2, 4, -2, 2, 0, 0.01265973665289876
1, 3, 2, 4, 2, -4, 0, 0.0022532731505753197
1, 3, 2, 4, -2, 4, 0, 0.01673061361164145
1, 3, 3, 1, 1, -1, 0, -0.014014594572604542
1, 3, 3, 1, -1, 1, 0, -0.0011796208560060214
1, 3, 3, 1, 3, -1, 0, 0.016556549433167735
1, 3, 3, 1, -3, 1, 0, -0.004633122311969121
1, 3, 3, 3, 1, -1, 0, -0.001219126010374088
1, 3, 3, 3, -1, 1, 0, 0.004955278771083468
1, 3, 3, 3, 1, -3, 0, -0.005164404711743148
1, 3, 3, 3, -1, 3, 0, 0.0005396023816799274
1, 3, 3, 3, 3, -1, 0, -0.007576914507874302
1, 3, 3, 3, -3, 1, 0, 0.012418016798172124
1, 3, 3, 3, 3, -3, 0, -0.0024910341418133003
1, 3, 3, 3, -3, 3, 0, -0.00022881067375605038
1, 3, 4, 0, -2, 0, 0, -0.00026799615468785644
1, 3, 4, 2, 0, -2, 0, -0.009013377200023119
1, 3, 4, 2, -2, 0, 0, 0.002861116544429795
1, 3, 4, 2, 2, -2, 0, 0.01620172650206975
1, 3, 4, 2, -2, 2, 0, 0.0016948879943248273
1, 3, 4, 2, 4, -2, 0, -0.0032705992045444776
1, 3, 4, 2, -4, 2, 0, -0.004929438632910874
1, 3, 4, 4, 0, -2, 0, 0.0015459239607008711
1, 3, 4, 4, -2, 0, 0, 0.00339079169776765
1, 3, 4, 4, 2, -2, 0, 0.001676224351610826
1, 3, 4, 4, -2, 2, 0, 0.005949945564665835
1, 3, 4, 4, 2, -4, 0, 0.006205355918678213
1, 3, 4, 4, -2, 4, 0, 0.0031285546350931577
1, 3, 4, 4, 4, -2, 0, 0.00276506965388213
1, 3, 4, 4, -4, 2, 0, 0.012907769633479964
1, 3, 4, 4, 4, -4, 0, 0.0037330613263281904
1, 3, 4, 4, -4, 4, 0, -0.0015459660244838383
