1, 1, 0, 0, 0, 0, 0, 2.114188464049501
1, 1, 1, 1, 1, 1, 0, -0.3416139119483968
1, 1, 2, 0, 0, 0, 0, 0.23682435282735462
1, 1, 2, 2, 0, 0, 0, 0.2854060881042853
1, 1, 2, 2, 2, 2, 0, 0.22299502159188078
1, 1, 3, 1, 1, 1, 0, -0.2011903965216657
1, 1, 3, 3, 1, 1, 0, -0.07082819834817278
1, 1, 3, 3, 3, 3, 0, -0.09905714046100857
1, 1, 4, 0, 0, 0, 0, 0.07306576162365203
1, 1, 4, 2, 0, 0, 0, 0.13837888732503867
1, 1, 4, 2, 2, 2, 0, 0.12524129886235053
1, 1, 4, 4, 0, 0, 0, 0.04625979732568304
1, 1, 4, 4, 2, 2, 0, 0.054860066364455604
1, 1, 4, 4, 4, 4, 0, 0.06638216590482496
1, 1, 5, 1, 1, 1, 0, -0.06433492126302916
1, 1, 5, 3, 1, 1, 0, -0.030545206845850187
1, 1, 5, 3, 3, 3, 0, -0.04036361722836107
1, 1, 5, 5, 1, 1, 0, -0.004363162064576723
1, 1, 5, 5, 3, 3, 0, -0.005078840289924558
1, 1, 5, 5, 5, 5, 0, -0.03185510092321012
1, 1, 6, 0, 0, 0, 0, 0.018980604309409246
1, 1, 6, 2, 0, 0, 0, 0.02934268649146382
1, 1, 6, 2, 2, 2, 0, 0.03284835528627847
1, 1, 6, 4, 0, 0, 0, 0.012798039539519225
1, 1, 6, 4, 2, 2, 0, 0.02348653005437712
1, 1, 6, 4, 4, 4, 0, 0.013681269949625513
1, 1, 6, 6, 0, 0, 0, 0.0023053012024818777
1, 1, 6, 6, 2, 2, 0, 0.00796166123482065
1, 1, 6, 6, 4, 4, 0, 0.0028062443687642893
1, 1, 6, 6, 6, 6, 0, 0.020219595435400195
1, 1, 7, 1, 1, 1, 0, -0.0023489299258036556
1, 1, 7, 3, 1, 1, 0, 0.009118650891568547
1, 1, 7, 3, 3, 3, 0, -0.001658936658384902
1, 1, 7, 5, 1, 1, 0, 0.009295561933237217
1, 1, 7, 5, 3, 3, 0, 0.0037069261449080085
1, 1, 7, 5, 5, 5, 0, -0.006040769313321537
1, 1, 7, 7, 1, 1, 0, 0.007960591249160175
1, 1, 7, 7, 3, 3, 0, 0.004137742447620715
1, 1, 7, 7, 5, 5, 0, 0.0012315586379358645
1, 1, 7, 7, 7, 7, 0, -0.011588726252867124
1, 1, 0, 0, 0, 0, 1, -0.025225295570957332
1, 1, 1, 1, 1, 1, 1, -0.13504709285652
1, 1, 2, 0, 0, 0, 1, 0.0021896931689648555
1, 1, 2, 2, 0, 0, 1, 0.02953387646301193
1, 1, 2, 2, 2, 2, 1, 0.04070321853003642
1, 1, 3, 1, 1, 1, 1, -0.14482849013906277
1, 1, 3, 3, 1, 1, 1, -0.10883441225318344
1, 1, 3, 3, 3, 3, 1, -0.08050972504918186
1, 1, 4, 0, 0, 0, 1, 0.008934971917681053
1, 1, 4, 2, 0, 0, 1, 0.029705438303826465
1, 1, 4, 2, 2, 2, 1, 0.010523159399332793
1, 1, 4, 4, 0, 0, 1, 0.014286977223557708
1, 1, 4, 4, 2, 2, 1, -0.001452085728157245
1, 1, 4, 4, 4, 4, 1, 0.01591344532704167
1, 1, 5, 1, 1, 1, 1, -0.051131643109043425
1, 1, 5, 3, 1, 1, 1, -0.07302415726573284
1, 1, 5, 3, 3, 3, 1, -0.06255693631813894
1, 1, 5, 5, 1, 1, 1, -0.0238968739099509
1, 1, 5, 5, 3, 3, 1, -0.028757812795486233
1, 1, 5, 5, 5, 5, 1, -0.02050281438616583
1, 1, 6, 0, 0, 0, 1, 0.0015861507854094932
1, 1, 6, 2, 0, 0, 1, 0.016642817044972717
1, 1, 6, 2, 2, 2, 1, -0.004079928159820294
1, 1, 6, 4, 0, 0, 1, 0.012284875906451578
1, 1, 6, 4, 2, 2, 1, -0.008242605029962491
1, 1, 6, 4, 4, 4, 1, -0.0009851049072260205
